% Model:              pcal_mirror_deformation_2d.mph
% Version:            COMSOL 5.6.0.401
% Date:               May 5 2026, 11:39
% Dimension:          1
% Nodes:              2251
% Expressions:        4
% Description:        Line graph
% R                       Height                   Height                   Height                   Height
0.06386666666666535       1.0879361557524544E-11   1.1039901118265837E-11   1.1720887988294769E-11   1.8340906970272145E-11
0.06389999999999868       1.0863898594731154E-11   1.1024269991725933E-11   1.1704590640296101E-11   1.8321394756756563E-11
0.06393333333333202       1.0848450448324398E-11   1.100865359400469E-11    1.1688307964475043E-11   1.8301902526941787E-11
0.06396666666666535       1.083301703222143E-11    1.099305183534458E-11    1.1672039854527617E-11   1.828243005005038E-11
0.06399999999999868       1.0817598373135352E-11   1.0977464740948593E-11   1.1655786330023014E-11   1.826297732551524E-11
0.06403333333333201       1.0802194434125874E-11   1.0961892271414259E-11   1.1639547341935209E-11   1.824354439484086E-11
0.06406666666666534       1.078680512836017E-11    1.0946334335994154E-11   1.1623322781956433E-11   1.822413102392717E-11
0.06409999999999867       1.0771430483021043E-11   1.0930790960338054E-11   1.1607112670016142E-11   1.820473721221716E-11
0.06413333333333202       1.0756070468191356E-11   1.0915262112101873E-11   1.1590916964293264E-11   1.8185362998748682E-11
0.06416666666666535       1.0740724992357074E-11   1.0899747695835518E-11   1.1574735551732897E-11   1.8166008152206153E-11
0.06419999999999867       1.0725394083175411E-11   1.088424773764008E-11    1.1558568452628496E-11   1.814667267204312E-11
0.064233333333332         1.0710077708764222E-11   1.0868762203157599E-11   1.1542415622962093E-11   1.8127356595594538E-11
0.06426666666666533       1.0694775782473338E-11   1.0853291001833727E-11   1.1526276954737224E-11   1.8108059694319738E-11
0.06429999999999866       1.0679488332442131E-11   1.083783416022828E-11    1.1510152468617394E-11   1.8088781967683724E-11
0.064333333333332         1.0664215326654456E-11   1.0822391643801834E-11   1.1494042120185418E-11   1.806952344826854E-11
0.06436666666666534       1.0648956679369437E-11   1.0806963362895936E-11   1.147794580231183E-11    1.805028390767917E-11
0.06439999999999867       1.0633712419214367E-11   1.0791549344534655E-11   1.1461863536034677E-11   1.8031063345392762E-11
0.06443333333333201       1.0618482512567062E-11   1.0776149552552092E-11   1.1445795275279266E-11   1.801186179633602E-11
0.06446666666666534       1.0603266876425784E-11   1.0760763900017385E-11   1.1429740915593003E-11   1.799267903106534E-11
0.06449999999999867       1.0588065539914905E-11   1.074539241442757E-11    1.1413700478395498E-11   1.7973515049070904E-11
0.064533333333332         1.0572878471789302E-11   1.0730035061945448E-11   1.1397673919713852E-11   1.795436988038343E-11
0.06456666666666533       1.0557705588745208E-11   1.0714691755360625E-11   1.1381661134966557E-11   1.7935243299306492E-11
0.06459999999999866       1.0542546920410286E-11   1.0699362522649045E-11   1.1365662145959596E-11   1.7916135305343997E-11
0.06463333333333199       1.0527402431135601E-11   1.0684047325489271E-11   1.1349676903922829E-11   1.789704592674295E-11
0.06466666666666532       1.0512272043721842E-11   1.0668746082826579E-11   1.1333705310664395E-11   1.787797494011056E-11
0.06469999999999866       1.0497155788308253E-11   1.0653458823123739E-11   1.1317747388383109E-11   1.7858922344965314E-11
0.06473333333333199       1.0482053629382926E-11   1.0638185508061834E-11   1.1301803087697011E-11   1.7839888159679902E-11
0.06476666666666532       1.0466965492030792E-11   1.0622926058974629E-11   1.128587231332797E-11    1.7820872170670087E-11
0.06479999999999865       1.045189140691117E-11    1.0607680504819897E-11   1.1269955087874394E-11   1.7801874377469673E-11
0.064833333333332         1.0436831329228472E-11   1.0592448797903455E-11   1.1254051352196597E-11   1.778289479370137E-11
0.06486666666666532       1.0421785194072354E-11   1.0577230869584123E-11   1.1238161021137471E-11   1.776393320626397E-11
0.06489999999999865       1.0406753032628289E-11   1.0562026749320436E-11   1.1222284117699493E-11   1.7744989614707597E-11
0.064933333333332         1.039173480359716E-11    1.054683639284131E-11    1.1206420585852187E-11   1.7726064028990822E-11
0.06496666666666533       1.0376730439569896E-11   1.0531659729040985E-11   1.119057033816881E-11    1.7707156240615298E-11
0.06499999999999866       1.0361739972268382E-11   1.0516496787888577E-11   1.117473339806395E-11    1.768826624914817E-11
0.06503333333333199       1.0346763354966728E-11   1.0501347519661347E-11   1.115890970399286E-11    1.766939406467216E-11
0.06506666666666532       1.0331800526645309E-11   1.0486211859618206E-11   1.1143099174774488E-11   1.7650539476397464E-11
0.06509999999999865       1.0316851519569337E-11   1.0471089838245441E-11   1.1127301834240748E-11   1.7631702483909174E-11
0.06513333333333199       1.030191629225858E-11    1.0455981410993436E-11   1.1111517625704136E-11   1.7612883092981138E-11
0.06516666666666532       1.0286994780394184E-11   1.044088650986626E-11    1.1095746464977108E-11   1.759408109904331E-11
0.06519999999999865       1.0272087016795516E-11   1.042580516587776E-11    1.1079988376317519E-11   1.7575296501699428E-11
0.06523333333333198       1.0257192951799729E-11   1.0410737326256542E-11   1.1064243294675497E-11   1.7556529304486516E-11
0.06526666666666531       1.0242312530291702E-11   1.0395682932178544E-11   1.1048511144878605E-11   1.7537779299786263E-11
0.06529999999999864       1.0227445785649604E-11   1.038064201518959E-11    1.1032791951614008E-11   1.7519046487222073E-11
0.06533333333333197       1.0212592675099288E-11   1.0365614529385787E-11   1.101708565662613E-11    1.7500330870621105E-11
0.06536666666666531       1.0197753137362415E-11   1.0350600409766014E-11   1.1001392178540671E-11   1.7481632244006767E-11
0.06539999999999864       1.0182927206387223E-11   1.0335599688418867E-11   1.0985711542483027E-11   1.7462950607022793E-11
0.06543333333333198       1.0168114836645805E-11   1.0320612316667815E-11   1.0970043687387363E-11   1.74442859621986E-11
0.06546666666666531       1.01533159716889E-11     1.0305638234327551E-11   1.0954388536635078E-11   1.7425638104956205E-11
0.06549999999999864       1.0138530646043232E-11   1.029067747403753E-11    1.0938746115796385E-11   1.740700703496056E-11
0.06553333333333197       1.0123758817939151E-11   1.0275729990758617E-11   1.0923116366869297E-11   1.7388392743204277E-11
0.0655666666666653        1.0109000430687318E-11   1.0260795724195087E-11   1.0907499213805255E-11   1.736979504076315E-11
0.06559999999999863       1.009425551940322E-11    1.0245874707547104E-11   1.0891894682627355E-11   1.7351213927324176E-11
0.06563333333333196       1.0079524030163783E-11   1.0230966883388524E-11   1.0876302701865634E-11   1.7332649376161182E-11
0.06566666666666529       1.0064805922664221E-11   1.0216072207982799E-11   1.0860723212861937E-11   1.7314101211114944E-11
0.06569999999999863       1.0050101232613517E-11   1.0201190715095356E-11   1.084515624209591E-11    1.7295569431895525E-11
0.06573333333333198       1.0035409896862373E-11   1.018632233793483E-11    1.0829601708113475E-11   1.7277054006241934E-11
0.06576666666666531       1.0020731883152994E-11   1.0171467040895074E-11   1.0814059560785495E-11   1.725855475998656E-11
0.06579999999999864       1.0006067227792211E-11   1.0156624858310846E-11   1.0798529827051031E-11   1.7240071692863373E-11
0.06583333333333197       9.991415863582458E-12    1.014179571917683E-11    1.0783012420579646E-11   1.7221604773436864E-11
0.0658666666666653        9.976777762682015E-12    1.0126979592380802E-11   1.0767507296025018E-11   1.7203153823140408E-11
0.06589999999999863       9.962152962004938E-12    1.0112176512835918E-11   1.0752014480793284E-11   1.718471884173267E-11
0.06593333333333197       9.947541396069628E-12    1.0097386411218848E-11   1.0736533890172079E-11   1.7166299803243802E-11
0.0659666666666653        9.932943035833725E-12    1.0082609255177113E-11   1.0721065477369732E-11   1.7147896524019998E-11
0.06599999999999863       9.918357918831882E-12    1.0067845080215081E-11   1.0705609270269941E-11   1.7129509003845476E-11
0.06603333333333196       9.903785980838672E-12    1.0053093818278602E-11   1.0690165185522017E-11   1.711113721872272E-11
0.06606666666666529       9.889227193827417E-12    1.003835543798248E-11    1.0674733177089744E-11   1.7092780982573274E-11
0.06609999999999862       9.874681595960913E-12    1.0023629975429519E-11   1.065931327334016E-11    1.7074440295207797E-11
0.06613333333333196       9.860149125161166E-12    1.0008917364688634E-11   1.06439053929843E-11     1.7056115133965723E-11
0.06616666666666529       9.845629752429608E-12    9.99421757336936E-12     1.062850948882263E-11    1.7037805310584005E-11
0.06619999999999862       9.831123516567575E-12    9.979530638182944E-12    1.0613125589713837E-11   1.7019510824900565E-11
0.06623333333333195       9.81663035751315E-12     9.964856495196311E-12    1.0597753616327795E-11   1.7001231654271042E-11
0.0662666666666653        9.802150246753786E-12    9.95019511247742E-12     1.058239352180798E-11    1.6982967611026863E-11
0.06629999999999862       9.78768322374061E-12     9.935546527356803E-12    1.0567045335513658E-11   1.6964718695034098E-11
0.06633333333333197       9.773229227182585E-12    9.920910674659342E-12    1.0551708976816395E-11   1.6946484880641557E-11
0.06636666666666528       9.758788231905816E-12    9.906287525762646E-12    1.0536384402065405E-11   1.6928265981195856E-11
0.06639999999999861       9.744360278016648E-12    9.89167711862169E-12     1.0521071641124486E-11   1.6910061996592093E-11
0.06643333333333196       9.72994530548807E-12     9.877079389266551E-12    1.0505770614341833E-11   1.6891872900562875E-11
0.06646666666666529       9.715543289420816E-12    9.862494309363894E-12    1.0490481278425962E-11   1.687369850692362E-11
0.06649999999999862       9.701154270586529E-12    9.847921917502858E-12    1.0475203663753216E-11   1.6855538815599305E-11
0.06653333333333195       9.68677818811859E-12     9.833362148787376E-12    1.0459937689389552E-11   1.6837393797431244E-11
0.06656666666666528       9.672415021314862E-12    9.818814979128487E-12    1.0444683316506343E-11   1.681926326928133E-11
0.0665999999999986        9.658064811622454E-12    9.804280447759321E-12    1.0429440576000674E-11   1.6801147231105293E-11
0.06663333333333193       9.643727492260003E-12    9.78975848378233E-12     1.0414209380577529E-11   1.6783045650726398E-11
0.06666666666666526       9.629403049595686E-12    9.775249070183662E-12    1.0398989698507473E-11   1.6764958344715363E-11
0.06669999999999861       9.615091525759773E-12    9.760752246847747E-12    1.0383781561213951E-11   1.674688531305951E-11
0.06673333333333195       9.600792850661113E-12    9.746267939643351E-12    1.036858487850885E-11    1.6728826527869118E-11
0.06676666666666528       9.586507014694533E-12    9.731796135492912E-12    1.0353399622172272E-11   1.671078179671673E-11
0.06679999999999861       9.57223406067134E-12     9.717336874930201E-12    1.0338225824152286E-11   1.669275111962211E-11
0.06683333333333194       9.557973933955784E-12    9.702890099033333E-12    1.032306340860474E-11    1.667473447829293E-11
0.06686666666666527       9.543726607054861E-12    9.688455776951307E-12    1.030791232993269E-11    1.665673167755905E-11
0.0668999999999986        9.529492123493762E-12    9.674033949898917E-12    1.0292772620635853E-11   1.663874271747354E-11
0.06693333333333194       9.51527042905755E-12     9.65962455954134E-12     1.0277644206103817E-11   1.6620767570060696E-11
0.06696666666666527       9.501061503898654E-12    9.645227582495614E-12    1.0262527047546562E-11   1.6602806050132936E-11
0.0669999999999986        9.486865392261951E-12    9.630843060663116E-12    1.0247421178019576E-11   1.6584858157777476E-11
0.06703333333333193       9.472682036624483E-12    9.616470932407148E-12    1.0232326519552178E-11   1.6566923854014586E-11
0.06706666666666526       9.458511422598064E-12    9.602111179781654E-12    1.0217243038782537E-11   1.6549002961858718E-11
0.06709999999999859       9.444353595148723E-12    9.587763845376003E-12    1.020217076932272E-11    1.6531095481432024E-11
0.06713333333333193       9.430208493286012E-12    9.573428863954253E-12    1.0187109629048293E-11   1.651320136942397E-11
0.06716666666666526       9.416076107616574E-12    9.55910622263513E-12     1.0172059589950632E-11   1.6495320450373856E-11
0.0671999999999986        9.401956483835062E-12    9.544795964703277E-12    1.0157020686204498E-11   1.6477452724439595E-11
0.06723333333333192       9.387849560294741E-12    9.530498024219554E-12    1.0141992834824233E-11   1.6459598150072094E-11
0.06726666666666527       9.373755329066043E-12    9.516212389750765E-12    1.0126976009162002E-11   1.644175654901095E-11
0.0672999999999986        9.359673836581649E-12    9.501939105285851E-12    1.0111970243962502E-11   1.642392792145062E-11
0.06733333333333194       9.345605023644943E-12    9.487678107287461E-12    1.0096975458463234E-11   1.640611222698685E-11
0.06736666666666526       9.331548881947395E-12    9.473429383944484E-12    1.0081991625634662E-11   1.638830928615816E-11
0.06739999999999859       9.31750545867007E-12     9.45919297996023E-12     1.0067018780799888E-11   1.6370519099196397E-11
0.06743333333333193       9.303474695692438E-12    9.444968832806341E-12    1.0052056843932078E-11   1.6352741623709226E-11
0.06746666666666526       9.289456586952401E-12    9.430756932940727E-12    1.0037105790383557E-11   1.6334976683425566E-11
0.06749999999999859       9.275451180392123E-12    9.416557325793412E-12    1.0022165656066269E-11   1.631722427861544E-11
0.06753333333333192       9.261458414234005E-12    9.402369945107522E-12    1.0007236356904766E-11   1.6299484361195407E-11
0.06756666666666525       9.2474782884825E-12      9.38819478742812E-12     9.992317874439618E-12    1.6281756758372976E-11
0.06759999999999858       9.23351085184629E-12     9.37403189891721E-12     9.977410245175802E-12    1.626404147045708E-11
0.06763333333333191       9.219556043306957E-12    9.359881213993114E-12    9.962513385372124E-12    1.624633844776034E-11
